movie_id,primary_title,start_year,genres,averagerating,numvotes,studio,domestic_gross_x,foreign_gross,popularity,vote_average,vote_count,original_title,title,total_gross,id,release_date,movie,production_budget,domestic_gross_income,worldwide_gross,profit,release_year
tt1956620,sex tape,2014,"Comedy,Romance",5.1,100520.0,Sony,38500000.0,87500000.0,20.429,5.3,2684,Sex Tape,13 sins,126000000.0,54,"Jul 18, 2014",sex tape,40000000.0,38543473.0,126069509.0,86069509.0,2014
tt1959490,noah,2014,"Action,Adventure,Drama",5.8,229326.0,Par.,101200000.0,261399999.0,13.905,5.6,3955,Noah,postman pat: the movie,362599999.0,51,"Mar 28, 2014",noah,130000000.0,101200044.0,352831065.0,222831065.0,2014
tt1959490,noah,2014,"Action,Adventure,Drama",5.8,229326.0,Par.,101200000.0,261399999.0,13.905,5.6,3955,Noah,song to song,362599999.0,51,"Mar 28, 2014",noah,130000000.0,101200044.0,352831065.0,222831065.0,2014
tt1959490,noah,2014,"Action,Adventure,Drama",5.8,229326.0,Par.,101200000.0,261399999.0,0.6,7.5,2,Noah,hello i must be going,362599999.0,51,"Mar 28, 2014",noah,130000000.0,101200044.0,352831065.0,222831065.0,2014
tt1959490,noah,2014,"Action,Adventure,Drama",5.8,229326.0,Par.,101200000.0,261399999.0,0.6,7.5,2,Noah,smashed,362599999.0,51,"Mar 28, 2014",noah,130000000.0,101200044.0,352831065.0,222831065.0,2014
tt1961175,american assassin,2017,"Action,Thriller",6.2,57793.0,LGF,36200000.0,31000000.0,15.434,6.3,1596,American Assassin,sleepless,67200000.0,28,"Sep 15, 2017",american assassin,63000000.0,36249674.0,68310140.0,5310140.0,2017
tt1964418,tomorrowland,2015,"Action,Adventure,Family",6.4,161343.0,BV,93400000.0,115700000.0,20.136,6.2,4610,Tomorrowland,sleepless,209100000.0,23,"May 22, 2015",tomorrowland,170000000.0,93436322.0,206627518.0,36627518.0,2015
tt1966359,father figures,2017,"Adventure,Comedy,Drama",5.5,14373.0,WB,17500000.0,8100000.0,12.45,5.8,277,Father Figures,the other son,25600000.0,56,"Dec 22, 2017",father figures,25000000.0,17501244.0,21038441.0,-3961559.0,2017
tt1966359,father figures,2017,"Adventure,Comedy,Drama",5.5,14373.0,WB,17500000.0,8100000.0,12.45,5.8,277,Father Figures,holy motors,25600000.0,56,"Dec 22, 2017",father figures,25000000.0,17501244.0,21038441.0,-3961559.0,2017
tt1966359,father figures,2017,"Adventure,Comedy,Drama",5.5,14373.0,WB,17500000.0,8100000.0,12.45,5.8,277,Father Figures,rowdy rathore,25600000.0,56,"Dec 22, 2017",father figures,25000000.0,17501244.0,21038441.0,-3961559.0,2017
tt1966359,father figures,2017,"Adventure,Comedy,Drama",5.5,14373.0,WB,17500000.0,8100000.0,12.45,5.8,277,Father Figures,steve jobs,25600000.0,56,"Dec 22, 2017",father figures,25000000.0,17501244.0,21038441.0,-3961559.0,2017
tt1971352,compliance,2012,"Biography,Crime,Drama",6.4,28703.0,Magn.,319000.0,18700000.0,6.93,6.4,340,Compliance,the best man holiday,19019000.0,68,"Aug 17, 2012",compliance,270000.0,319285.0,830700.0,560700.0,2012
tt1972571,a most wanted man,2014,"Crime,Drama,Thriller",6.8,67914.0,RAtt.,17200000.0,19000000.0,10.267,6.5,784,A Most Wanted Man,trouble with the curve,36200000.0,76,"Jul 25, 2014",a most wanted man,15000000.0,17237855.0,36068890.0,21068890.0,2014
tt1972591,king arthur: legend of the sword,2017,"Action,Adventure,Drama",6.8,169054.0,WB,39200000.0,109500000.0,21.793000000000006,6.5,3305,King Arthur: Legend of the Sword,the imitation game,148700000.0,11,"May 12, 2017",king arthur: legend of the sword,175000000.0,39175066.0,139630336.0,-35369664.0,2017
tt1972779,the best of me,2014,"Drama,Romance",6.7,59750.0,Rela.,26800000.0,9200000.0,8.622,7.3,1512,The Best of Me,elvis & nixon,36000000.0,42,"Oct 17, 2014",the best of me,26000000.0,26766213.0,41059418.0,15059418.0,2014
tt1974419,the neon demon,2016,"Horror,Thriller",6.2,72359.0,BG,1300000.0,18700000.0,11.787,6.6,2005,The Neon Demon,assassin's creed,20000000.0,68,"Jun 24, 2016",the neon demon,7500000.0,1333124.0,3559803.0,-3940197.0,2016
tt1976009,victor frankenstein,2015,"Drama,Horror,Sci-Fi",6.0,47492.0,Fox,5800000.0,28500000.0,9.061,5.8,1200,Victor Frankenstein,inside out,34300000.0,24,"Nov 25, 2015",victor frankenstein,40000000.0,5775076.0,31124367.0,-8875633.0,2015
tt1976009,victor frankenstein,2015,"Drama,Horror,Sci-Fi",6.0,47492.0,Fox,5800000.0,28500000.0,9.061,5.8,1200,Victor Frankenstein,"mcfarland, usa",34300000.0,24,"Nov 25, 2015",victor frankenstein,40000000.0,5775076.0,31124367.0,-8875633.0,2015
tt1976009,victor frankenstein,2015,"Drama,Horror,Sci-Fi",6.0,47492.0,Fox,5800000.0,28500000.0,9.061,5.8,1200,Victor Frankenstein,dead man down,34300000.0,24,"Nov 25, 2015",victor frankenstein,40000000.0,5775076.0,31124367.0,-8875633.0,2015
tt1976009,victor frankenstein,2015,"Drama,Horror,Sci-Fi",6.0,47492.0,Fox,5800000.0,28500000.0,9.061,5.8,1200,Victor Frankenstein,my lucky star,34300000.0,24,"Nov 25, 2015",victor frankenstein,40000000.0,5775076.0,31124367.0,-8875633.0,2015
tt1979388,the good dinosaur,2015,"Adventure,Animation,Comedy",6.7,91465.0,BV,123100000.0,209100000.0,17.675,6.7,3135,The Good Dinosaur,tammy,332200000.0,73,"Nov 25, 2015",the good dinosaur,187500000.0,123087120.0,333771037.0,146271037.0,2015
tt1979388,the good dinosaur,2015,"Adventure,Animation,Comedy",6.7,91465.0,BV,123100000.0,209100000.0,17.675,6.7,3135,The Good Dinosaur,adore,332200000.0,73,"Nov 25, 2015",the good dinosaur,187500000.0,123087120.0,333771037.0,146271037.0,2015
tt1979388,the good dinosaur,2015,"Adventure,Animation,Comedy",6.7,91465.0,BV,123100000.0,209100000.0,17.675,6.7,3135,The Good Dinosaur,dawn of the planet of the apes,332200000.0,73,"Nov 25, 2015",the good dinosaur,187500000.0,123087120.0,333771037.0,146271037.0,2015
tt1979388,the good dinosaur,2015,"Adventure,Animation,Comedy",6.7,91465.0,BV,123100000.0,209100000.0,17.675,6.7,3135,The Good Dinosaur,v/h/s,332200000.0,73,"Nov 25, 2015",the good dinosaur,187500000.0,123087120.0,333771037.0,146271037.0,2015
tt1981115,thor: the dark world,2013,"Action,Adventure,Fantasy",6.9,540996.0,BV,206400000.0,438200000.0,31.014,6.7,10171,Thor: The Dark World,absolutely fabulous: the movie,644600000.0,66,"Nov 8, 2013",thor: the dark world,150000000.0,206362140.0,644602516.0,494602516.0,2013
tt1981128,geostorm,2017,"Action,Sci-Fi,Thriller",5.3,78287.0,WB,33700000.0,187900000.0,13.653,5.8,2246,Geostorm,chennai express,221600000.0,99,"Oct 20, 2017",geostorm,100000000.0,33700160.0,220796009.0,120796009.0,2017
tt1981128,geostorm,2017,"Action,Sci-Fi,Thriller",5.3,78287.0,WB,33700000.0,187900000.0,13.653,5.8,2246,Geostorm,dabangg 2,221600000.0,99,"Oct 20, 2017",geostorm,100000000.0,33700160.0,220796009.0,120796009.0,2017
tt1981128,geostorm,2017,"Action,Sci-Fi,Thriller",5.3,78287.0,WB,33700000.0,187900000.0,13.653,5.8,2246,Geostorm,back to 1942,221600000.0,99,"Oct 20, 2017",geostorm,100000000.0,33700160.0,220796009.0,120796009.0,2017
tt1981128,geostorm,2017,"Action,Sci-Fi,Thriller",5.3,78287.0,WB,33700000.0,187900000.0,13.653,5.8,2246,Geostorm,hacksaw ridge,221600000.0,99,"Oct 20, 2017",geostorm,100000000.0,33700160.0,220796009.0,120796009.0,2017
tt1981677,pitch perfect,2012,"Comedy,Music,Romance",7.2,256565.0,Uni.,65000000.0,50300000.0,13.886,7.3,4233,Pitch Perfect,hacksaw ridge,115300000.0,75,"Sep 28, 2012",pitch perfect,17000000.0,65001093.0,116044347.0,99044347.0,2012
tt1985949,the angry birds movie,2016,"Action,Animation,Comedy",6.3,69624.0,Sony,107500000.0,244800000.0,17.998,6.0,1851,The Angry Birds Movie,force majeure,352300000.0,77,"May 20, 2016",the angry birds movie,73000000.0,107509366.0,352327887.0,279327887.0,2016
tt1985966,cloudy with a chance of meatballs 2,2013,"Adventure,Animation,Comedy",6.4,81010.0,Sony,119800000.0,154500000.0,18.335,6.4,1679,Cloudy with a Chance of Meatballs 2,28 hotel rooms,274300000.0,13,"Sep 27, 2013",cloudy with a chance of meatballs 2,78000000.0,119793567.0,274392649.0,196392649.0,2013
tt1990314,robot & frank,2012,"Comedy,Crime,Drama",7.1,59229.0,Gold.,3300000.0,18700000.0,7.485,6.9,620,Robot & Frank,beasts of the southern wild,22000000.0,26,"Aug 17, 2012",robot & frank,2500000.0,3317468.0,4934356.0,2434356.0,2012
tt1991245,chernobyl diaries,2012,"Horror,Mystery,Thriller",5.0,60304.0,WB,18100000.0,19000000.0,14.658,5.0,842,Chernobyl Diaries,searching for sugar man,37100000.0,18,"May 25, 2012",chernobyl diaries,1000000.0,18119640.0,42411721.0,41411721.0,2012
tt1999890,hell fest,2018,Horror,5.5,8662.0,LGF,11100000.0,7100000.0,12.955,5.5,273,Hell Fest,second act,18200000.0,20,"Sep 28, 2018",hell fest,5500000.0,11107431.0,18119231.0,12619231.0,2018
tt2002718,machete kills,2013,"Action,Crime,Sci-Fi",5.6,69968.0,ORF,8000000.0,7000000.0,10.36,5.5,1079,Machete Kills,the bling ring,15000000.0,58,"Oct 11, 2013",machete kills,20000000.0,8008161.0,18273009.0,-1726991.0,2013
tt2004420,neighbors,2014,Comedy,6.3,266020.0,Uni.,150200000.0,120500000.0,14.979,6.2,4536,Neighbors,saving mr. banks,270700000.0,64,"May 9, 2014",neighbors,18000000.0,150086800.0,270944428.0,252944428.0,2014
tt2005151,war dogs,2016,"Comedy,Crime,Drama",7.1,154029.0,WB,43000000.0,43200000.0,10.654000000000002,6.8,2387,War Dogs,the accountant,86200000.0,45,"Aug 19, 2016",war dogs,50000000.0,43034523.0,86234503.0,36234503.0,2016
tt2006295,the 33,2015,"Biography,Drama,History",6.9,32263.0,WB,12200000.0,12700000.0,9.993,6.2,565,The 33,the accountant,24900000.0,78,"Nov 13, 2015",the 33,25000000.0,12227722.0,28400715.0,3400715.0,2015
tt2015381,guardians of the galaxy,2014,"Action,Adventure,Comedy",8.1,948394.0,BV,333200000.0,440200000.0,49.606,7.9,17958,Guardians of the Galaxy,the walk,773400000.0,14,"Aug 1, 2014",guardians of the galaxy,170000000.0,333172112.0,770867516.0,600867516.0,2014
tt2017020,the smurfs 2,2013,"Adventure,Animation,Comedy",5.4,34229.0,Sony,71000000.0,276500000.0,12.941,5.7,1200,The Smurfs 2,khiladi 786,347500000.0,33,"Jul 31, 2013",the smurfs 2,110000000.0,71017784.0,348547523.0,238547523.0,2013
tt2017038,all is lost,2013,"Action,Adventure,Drama",6.9,70888.0,RAtt.,6300000.0,7400000.0,9.869,6.6,949,All Is Lost,horrible bosses 2,13700000.0,43,"Oct 18, 2013",all is lost,8500000.0,6263670.0,10386814.0,1886814.0,2013
tt2023453,diary of a wimpy kid: dog days,2012,"Comedy,Family",6.3,19571.0,Fox,49000000.0,28100000.0,11.36,6.2,440,Diary of a Wimpy Kid: Dog Days,st. vincent,77100000.0,17,"Aug 3, 2012",diary of a wimpy kid: dog days,22000000.0,49008662.0,77229695.0,55229695.0,2012
tt2023587,mama,2013,"Horror,Thriller",6.2,158487.0,Uni.,71600000.0,74800000.0,11.983,6.1,2421,Mama,3 days to kill,146400000.0,9,"Jan 18, 2013",mama,15000000.0,71628180.0,148095566.0,133095566.0,2013
tt2024432,identity thief,2013,"Adventure,Comedy,Crime",5.7,115624.0,Uni.,134500000.0,39500000.0,13.553,5.8,2230,Identity Thief,jab tak hai jaan,174000000.0,32,"Feb 8, 2013",identity thief,35000000.0,134506920.0,175361578.0,140361578.0,2013
tt2024469,non-stop,2014,"Action,Mystery,Thriller",7.0,234717.0,Uni.,92200000.0,130600000.0,13.562,6.8,3330,Non-Stop,the monuments men,222800000.0,2,"Feb 28, 2014",non-stop,50000000.0,91742160.0,222383055.0,172383055.0,2014
tt2024544,12 years a slave,2013,"Biography,Drama,History",8.1,577301.0,FoxS,56700000.0,131100000.0,16.493,7.9,6631,12 Years a Slave,the kings of summer,187800000.0,18,"Oct 18, 2013",12 years a slave,20000000.0,56671993.0,181025343.0,161025343.0,2013
tt2025690,the finest hours,2016,"Action,Drama,History",6.8,55981.0,BV,27600000.0,24500000.0,12.673,6.4,943,The Finest Hours,american sniper,52100000.0,36,"Jan 29, 2016",the finest hours,70000000.0,27569558.0,49252761.0,-20747239.0,2016
tt2034139,the last exorcism part ii,2013,"Drama,Horror,Thriller",4.0,15124.0,CBS,15200000.0,18700000.0,7.561,4.5,297,The Last Exorcism Part II,into the woods,33900000.0,90,"Mar 1, 2013",the last exorcism part ii,4000000.0,15179303.0,25448707.0,21448707.0,2013
tt2039393,the gambler,2014,"Crime,Drama,Thriller",6.0,59995.0,Par.,33700000.0,5600000.0,8.807,5.8,783,The Gambler,earth to echo,39300000.0,25,"Dec 10, 2014",the gambler,25000000.0,33680992.0,38718031.0,13718031.0,2014
tt2042568,inside llewyn davis,2013,"Drama,Music",7.5,123759.0,CBS,13200000.0,19700000.0,10.549,7.2,1400,Inside Llewyn Davis,the purge,32900000.0,94,"Dec 6, 2013",inside llewyn davis,11000000.0,13248209.0,32943247.0,21943247.0,2013
tt2059171,13 sins,2014,"Horror,Thriller",6.3,29550.0,RTWC,13800.0,18700000.0,10.899,6.3,576,13 Sins,the counselor,18713800.0,51,"Apr 18, 2014",13 sins,4000000.0,9134.0,47552.0,-3952448.0,2014
tt2076220,holy motors,2012,"Drama,Fantasy",7.1,36874.0,IM,641000.0,18700000.0,5.31,7.0,431,Holy Motors,closed circuit,19341000.0,25,"Oct 17, 2012",holy motors,4000000.0,641054.0,4230426.0,230426.0,2012
tt2080374,steve jobs,2015,"Biography,Drama",7.2,138668.0,Uni.,17800000.0,16700000.0,8.895,6.8,2572,Steve Jobs,the mountain between us,34500000.0,60,"Oct 9, 2015",steve jobs,30000000.0,17766658.0,35579007.0,5579007.0,2015
tt2080374,steve jobs,2015,"Biography,Drama",7.2,138668.0,Uni.,17800000.0,16700000.0,8.895,6.8,2572,Steve Jobs,don jon,34500000.0,60,"Oct 9, 2015",steve jobs,30000000.0,17766658.0,35579007.0,5579007.0,2015
tt2080374,steve jobs,2015,"Biography,Drama",7.2,138668.0,Uni.,17800000.0,16700000.0,8.895,6.8,2572,Steve Jobs,calvary,34500000.0,60,"Oct 9, 2015",steve jobs,30000000.0,17766658.0,35579007.0,5579007.0,2015
tt2080374,steve jobs,2015,"Biography,Drama",7.2,138668.0,Uni.,17800000.0,16700000.0,8.895,6.8,2572,Steve Jobs,the internship,34500000.0,60,"Oct 9, 2015",steve jobs,30000000.0,17766658.0,35579007.0,5579007.0,2015
tt2083355,the best man holiday,2013,"Comedy,Drama",6.7,13967.0,Uni.,70500000.0,2300000.0,8.581,6.6,145,The Best Man Holiday,dear white people,72800000.0,73,"Nov 15, 2013",the best man holiday,17000000.0,70525195.0,72835710.0,55835710.0,2013
tt2083383,trouble with the curve,2012,"Drama,Sport",6.8,56129.0,WB,35800000.0,13200000.0,8.548,6.7,613,Trouble with the Curve,the quiet ones,49000000.0,18,"Sep 21, 2012",trouble with the curve,60000000.0,35763137.0,47818913.0,-12181087.0,2012
tt2084970,the imitation game,2014,"Biography,Drama,Thriller",8.0,620834.0,Wein.,91100000.0,142400000.0,33.078,8.1,10396,The Imitation Game,white bird in a blizzard,233500000.0,6,"Nov 28, 2014",the imitation game,15000000.0,91125143.0,227740463.0,212740463.0,2014
tt2091256,captain underpants: the first epic movie,2017,"Action,Animation,Comedy",6.2,21903.0,Fox,73900000.0,51600000.0,18.31,6.0,587,Captain Underpants: The First Epic Movie,love in the buff,125500000.0,59,"Jun 2, 2017",captain underpants: the first epic movie,38000000.0,73921000.0,126577874.0,88577874.0,2017
tt2096672,dumb and dumber to,2014,"Adventure,Comedy",5.6,118646.0,Uni.,86200000.0,83600000.0,15.964,5.5,1842,Dumb and Dumber To,miss you already,169800000.0,1,"Nov 14, 2014",dumb and dumber to,40000000.0,86208010.0,156553592.0,116553592.0,2014
tt2096673,inside out,2015,"Adventure,Animation,Comedy",8.2,536181.0,BV,356500000.0,501100000.0,24.797,8.0,12691,Inside Out,miss you already,857600000.0,98,"Jun 19, 2015",inside out,175000000.0,356461711.0,854235992.0,679235992.0,2015
tt2097298,"mcfarland, usa",2015,"Biography,Drama,Sport",7.4,31735.0,BV,44500000.0,1200000.0,8.197000000000001,7.3,358,"McFarland, USA",big hero 6,45700000.0,80,"Feb 20, 2015","mcfarland, usa",17000000.0,44480275.0,45707924.0,28707924.0,2015
tt2101341,dead man down,2013,"Action,Crime,Drama",6.5,61238.0,FD,10900000.0,7200000.0,10.349,6.0,866,Dead Man Down,big hero 6,18100000.0,78,"Mar 8, 2013",dead man down,30000000.0,10895295.0,19599974.0,-10400026.0,2013
tt2103254,tammy,2014,"Comedy,Romance",4.9,44345.0,WB (NL),84500000.0,16000000.0,10.979,5.2,735,Tammy,when the game stands tall,100500000.0,3,"Jul 2, 2014",tammy,20000000.0,84525432.0,96407655.0,76407655.0,2014
tt2103281,dawn of the planet of the apes,2014,"Action,Adventure,Drama",7.6,390199.0,Fox,208500000.0,502100000.0,27.641,7.3,7080,Dawn of the Planet of the Apes,the raid 2,710600000.0,17,"Jul 11, 2014",dawn of the planet of the apes,170000000.0,208545589.0,710644566.0,540644566.0,2014
tt2109184,paranormal activity 4,2012,"Horror,Mystery,Thriller",4.6,58408.0,Par.,53900000.0,88900000.0,8.965,5.4,1026,Paranormal Activity 4,kung fu panda 3,142800000.0,59,"Oct 19, 2012",paranormal activity 4,5000000.0,53900335.0,142817992.0,137817992.0,2012
tt2109248,transformers: age of extinction,2014,"Action,Adventure,Sci-Fi",5.7,283486.0,Par.,245400000.0,858600000.0,20.961,5.8,4805,Transformers: Age of Extinction,gone girl,1104000000.0,37,"Jun 27, 2014",transformers: age of extinction,210000000.0,245439076.0,1104039076.0,894039076.0,2014
tt2119532,hacksaw ridge,2016,"Biography,Drama,History",8.1,366904.0,LGF,67200000.0,108100000.0,24.074,8.1,6608,Hacksaw Ridge,the grand budapest hotel,175300000.0,17,"Nov 4, 2016",hacksaw ridge,40000000.0,67209615.0,168904682.0,128904682.0,2016
tt2119532,hacksaw ridge,2016,"Biography,Drama,History",8.1,366904.0,LGF,67200000.0,108100000.0,24.074,8.1,6608,Hacksaw Ridge,blue is the warmest color,175300000.0,17,"Nov 4, 2016",hacksaw ridge,40000000.0,67209615.0,168904682.0,128904682.0,2016
tt2119532,hacksaw ridge,2016,"Biography,Drama,History",8.1,366904.0,LGF,67200000.0,108100000.0,24.074,8.1,6608,Hacksaw Ridge,love the coopers,175300000.0,17,"Nov 4, 2016",hacksaw ridge,40000000.0,67209615.0,168904682.0,128904682.0,2016
tt2119532,hacksaw ridge,2016,"Biography,Drama,History",8.1,366904.0,LGF,67200000.0,108100000.0,24.074,8.1,6608,Hacksaw Ridge,the spongebob movie: sponge out of water,175300000.0,17,"Nov 4, 2016",hacksaw ridge,40000000.0,67209615.0,168904682.0,128904682.0,2016
tt2120120,pixels,2015,"Action,Comedy,Sci-Fi",5.6,119789.0,Sony,78700000.0,166100000.0,23.029,5.6,4423,Pixels,muppets most wanted,244800000.0,59,"Jul 24, 2015",pixels,90000000.0,78765986.0,244041804.0,154041804.0,2015
tt2125435,beasts of the southern wild,2012,"Adventure,Drama,Fantasy",7.3,77440.0,FoxS,12800000.0,8300000.0,7.53,6.9,605,Beasts of the Southern Wild,the devil's hand,21100000.0,18,"Jun 27, 2012",beasts of the southern wild,1800000.0,12795746.0,23265132.0,21465132.0,2012
tt2126355,san andreas,2015,"Action,Adventure,Drama",6.1,192750.0,WB (NL),155200000.0,318800000.0,27.414,6.1,5125,San Andreas,22 jump street,474000000.0,19,"May 29, 2015",san andreas,110000000.0,155190832.0,456258539.0,346258539.0,2015
tt2126357,second act,2018,"Comedy,Drama,Romance",5.8,13109.0,STX,39300000.0,33000000.0,16.322,6.2,361,Second Act,frozen,72300000.0,83,"Dec 21, 2018",second act,15700000.0,39282227.0,63288854.0,47588854.0,2018
tt2140373,saving mr. banks,2013,"Biography,Comedy,Drama",7.5,140678.0,BV,83300000.0,34600000.0,9.585,7.4,2050,Saving Mr. Banks,sherlock gnomes,117900000.0,37,"Dec 13, 2013",saving mr. banks,35000000.0,83299761.0,114962525.0,79962525.0,2013
tt2140479,the accountant,2016,"Action,Crime,Drama",7.3,233022.0,WB,86300000.0,68900000.0,13.81,6.9,3407,The Accountant,jessabelle,155200000.0,100,"Oct 14, 2016",the accountant,40000000.0,86260045.0,152962083.0,112962083.0,2016
tt2140479,the accountant,2016,"Action,Crime,Drama",7.3,233022.0,WB,86300000.0,68900000.0,13.81,6.9,3407,The Accountant,shootout at wadala,155200000.0,100,"Oct 14, 2016",the accountant,40000000.0,86260045.0,152962083.0,112962083.0,2016
tt2140479,the accountant,2016,"Action,Crime,Drama",7.3,233022.0,WB,86300000.0,68900000.0,13.81,6.9,3407,The Accountant,olympus has fallen,155200000.0,100,"Oct 14, 2016",the accountant,40000000.0,86260045.0,152962083.0,112962083.0,2016
tt2140479,the accountant,2016,"Action,Crime,Drama",7.3,233022.0,WB,86300000.0,68900000.0,13.81,6.9,3407,The Accountant,the selfish giant,155200000.0,100,"Oct 14, 2016",the accountant,40000000.0,86260045.0,152962083.0,112962083.0,2016
tt2140619,two night stand,2014,"Comedy,Romance",6.4,60510.0,EOne,18600.0,18700000.0,9.191,6.5,1241,Two Night Stand,mandela: long walk to freedom,18718600.0,60,"Sep 26, 2014",two night stand,1600000.0,15600.0,868081.0,-731919.0,2014
tt2159988,the walk,2015,"Crime,Thriller",6.8,126.0,TriS,10100000.0,51000000.0,11.754,6.9,1906,The Walk,the 5th wave,61100000.0,33,"Sep 30, 2015",the walk,35000000.0,10161183.0,61492104.0,26492104.0,2015
tt3488710,the walk,2015,"Adventure,Biography,Drama",7.3,109714.0,TriS,10100000.0,51000000.0,11.754,6.9,1906,The Walk,sound city,61100000.0,33,"Sep 30, 2015",the walk,35000000.0,10161183.0,61492104.0,26492104.0,2015
tt2166214,khiladi 786,2012,"Action,Comedy",4.4,5648.0,Eros,379000.0,18700000.0,1.824,4.7,16,Khiladi 786,double trouble,19079000.0,12,"Dec 7, 2012",khiladi 786,5600000.0,385422.0,14683763.0,9083763.0,2012
tt2170439,horrible bosses 2,2014,"Comedy,Crime",6.3,144442.0,WB,54400000.0,53200000.0,18.421,6.2,2581,Horrible Bosses 2,the gallows,107600000.0,31,"Nov 26, 2014",horrible bosses 2,40000000.0,54445357.0,105945357.0,65945357.0,2014
tt2170593,st. vincent,2014,"Comedy,Drama",7.3,89372.0,Wein.,44100000.0,10700000.0,16.379,7.1,1069,St. Vincent,the hobbit: the battle of the five armies,54800000.0,61,"Oct 10, 2014",st. vincent,13000000.0,44137712.0,54837234.0,41837234.0,2014
tt2172934,3 days to kill,2014,"Action,Drama,Thriller",6.2,81681.0,Rela.,30700000.0,21900000.0,11.011,6.1,1279,3 Days to Kill,homefront,52600000.0,64,"Feb 21, 2014",3 days to kill,28000000.0,30697999.0,38959900.0,10959900.0,2014
tt2176013,jab tak hai jaan,2012,"Drama,Romance",6.8,48364.0,Yash,3000000.0,18700000.0,7.701,6.9,107,जब तक है जान,homefront,21700000.0,64,"Nov 13, 2012",jab tak hai jaan,9200000.0,3047539.0,5806666.0,-3393334.0,2012
tt2177771,the monuments men,2014,"Comedy,Drama,History",6.1,117638.0,Sony,78000000.0,77000000.0,12.861,5.9,2229,The Monuments Men,alien: covenant,155000000.0,14,"Feb 7, 2014",the monuments men,70000000.0,78031620.0,158702748.0,88702748.0,2014
tt2179136,american sniper,2014,"Action,Biography,Drama",7.3,401915.0,WB,350100000.0,197300000.0,18.473,7.4,7658,American Sniper,the babadook,547400000.0,57,"Dec 25, 2014",american sniper,58000000.0,350126372.0,547326372.0,489326372.0,2014
tt2179136,american sniper,2014,"Action,Biography,Drama",7.3,401915.0,WB,350100000.0,197300000.0,18.473,7.4,7658,American Sniper,fifty shades of grey,547400000.0,57,"Dec 25, 2014",american sniper,58000000.0,350126372.0,547326372.0,489326372.0,2014
tt2179136,american sniper,2014,"Action,Biography,Drama",7.3,401915.0,WB,350100000.0,197300000.0,18.473,7.4,7658,American Sniper,strangerland,547400000.0,57,"Dec 25, 2014",american sniper,58000000.0,350126372.0,547326372.0,489326372.0,2014
tt2179136,american sniper,2014,"Action,Biography,Drama",7.3,401915.0,WB,350100000.0,197300000.0,18.473,7.4,7658,American Sniper,a girl walks home alone at night,547400000.0,57,"Dec 25, 2014",american sniper,58000000.0,350126372.0,547326372.0,489326372.0,2014
tt2180411,into the woods,2014,"Adventure,Comedy,Drama",6.0,123577.0,BV,128000000.0,85100000.0,13.726,5.7,2880,Into the Woods,the captive,213100000.0,77,"Dec 25, 2014",into the woods,56200000.0,128002372.0,213116401.0,156916401.0,2014
tt2183034,earth to echo,2014,"Adventure,Family,Sci-Fi",5.8,17627.0,Rela.,38900000.0,6400000.0,7.189,5.7,377,Earth to Echo,mary queen of scots,45300000.0,62,"Jul 2, 2014",earth to echo,13000000.0,38934842.0,42174545.0,29174545.0,2014
tt2184339,the purge,2013,"Horror,Thriller",5.7,183549.0,Uni.,64500000.0,24900000.0,24.364,6.2,4797,The Purge,the thieves,89400000.0,67,"Jun 7, 2013",the purge,3000000.0,64473115.0,91266581.0,88266581.0,2013
tt2191701,grown ups 2,2013,Comedy,5.4,128500.0,Sony,133699999.0,113300000.0,11.289,5.9,2090,Grown Ups 2,fruitvale station,246999999.0,48,"Jul 12, 2013",grown ups 2,80000000.0,133668525.0,247023808.0,167023808.0,2013
tt2193215,the counselor,2013,"Crime,Drama,Thriller",5.3,92096.0,Fox,17000000.0,54000000.0,10.55,5.1,1072,The Counselor,blue jasmine,71000000.0,58,"Oct 25, 2013",the counselor,25000000.0,16973715.0,71009334.0,46009334.0,2013
tt2194499,about time,2013,"Comedy,Drama,Fantasy",7.8,263136.0,Uni.,15300000.0,71800000.0,14.133,7.9,3981,About Time,white house down,87100000.0,95,"Nov 1, 2013",about time,12000000.0,15323921.0,89309178.0,77309178.0,2013
tt2199571,run all night,2015,"Action,Drama,Thriller",6.6,94131.0,WB,26500000.0,45200000.0,17.592,6.4,1684,Run All Night,himmatwala,71700000.0,70,"Mar 13, 2015",run all night,50000000.0,26461644.0,66961644.0,16961644.0,2015
tt2205401,addicted,2014,"Drama,Thriller",5.2,7640.0,LGF,17400000.0,18700000.0,8.295,5.3,103,Addicted,the rover,36100000.0,96,"Oct 10, 2014",addicted,5000000.0,17390770.0,17499242.0,12499242.0,2014
tt2209418,before midnight,2013,"Drama,Romance",7.9,123107.0,SPC,8100000.0,3100000.0,11.765,7.4,1039,Before Midnight,rio 2,11200000.0,99,"May 24, 2013",before midnight,3000000.0,8110621.0,23251930.0,20251930.0,2013
tt2209764,transcendence,2014,"Action,Drama,Sci-Fi",6.3,204481.0,WB,23000000.0,80000000.0,11.035,6.0,3491,Transcendence,the berlin file,103000000.0,2,"Apr 18, 2014",transcendence,100000000.0,23022309.0,103039258.0,3039258.0,2014
tt2215719,katy perry: part of me,2012,"Documentary,Music",5.9,13034.0,Par.,25300000.0,7400000.0,7.1389999999999985,6.8,147,Katy Perry: Part of Me,the great beauty,32700000.0,79,"Jul 5, 2012",katy perry: part of me,12000000.0,25326071.0,32700439.0,20700439.0,2012
